,0,total_value
13406,파여,-0.5157894736842106
13407,파우,0.14436619718309857
13408,파우더,0.21428571428571425
13409,파운데이션,0.05263157894736842
13410,파운드,-0.7837837837837838
13411,파워,0.16666666666666669
13412,파이,-0.18840579710144922
13413,파이프,-0.8867924528301887
13414,파인,-0.22480620155038755
13415,파인애플,-0.2068965517241379
13416,파일,-0.28571428571428575
13417,파임,-0.16279069767441862
13418,파자마,0.2054794520547945
13419,파장,0.4444444444444444
13420,파종,0.3513513513513513
13421,파지,-0.15254237288135597
13422,파츠,-0.8
13423,파치,-0.08571428571428569
13424,파크,-0.0410958904109589
13425,파킹,-0.5714285714285714
13426,파트,-0.411764705882353
13427,파티,0.059523809523809534
13428,파티션,0.4444444444444444
13429,파파,-0.6363636363636365
13430,파편,-0.8857142857142857
13431,파프리카,-0.35000000000000003
13432,파하,0.3653846153846154
13433,팍,-0.72
13434,팍팍,-0.4268292682926829
13435,판,-0.555977229601518
13436,판넬,-0.375
13437,판다,-0.8666666666666667
13438,판다고,-0.8717948717948718
13439,판다는,-0.9069767441860466
13440,판단,-0.4495412844036697
13441,판도,-0.5517241379310345
13442,판도라,-0.6470588235294117
13443,판때기,-0.6363636363636365
13444,판매,-0.43889384478144516
13445,판매가,-0.5
13446,판매량,0.027027027027026973
13447,판매사,-0.8378378378378379
13448,판매자,-0.5696821515892421
13449,판매점,-0.5428571428571429
13450,판매처,-0.6349206349206349
13451,판위,-0.5384615384615385
13452,판임,-0.894736842105263
13453,판자,-0.6216216216216217
13454,판정,-0.7894736842105263
13455,팔,-0.5993478703892399
13456,팔각,-0.6363636363636365
13457,팔걸이,-0.618421052631579
13458,팔꿈치,-0.28
13459,팔다리,-0.23076923076923078
13460,팔뚝,-0.18709677419354837
13461,팔레트,0.7222222222222223
13462,팔려서,-0.5652173913043479
13463,팔리,-0.2566371681415929
13464,팔린,0.09090909090909088
13465,팔릴,-0.4285714285714286
13466,팔목,-0.2698412698412698
13467,팔자,-0.3846153846153846
13468,팔찌,-0.17808219178082196
13469,팜,-0.4823529411764706
13470,팝,-0.6000000000000001
13471,팝콘,0.0
13472,팟,0.1578947368421053
13473,팠,0.6470588235294117
13474,팡,-0.025641025641025605
13475,팡이,-0.4545454545454546
13476,팡팡,0.5757575757575757
13477,팥,-0.8518518518518519
13478,팥죽색,-0.6666666666666667
13479,패,-0.21632653061224488
13480,패널,-0.627906976744186
13481,패드,-0.24255319148936172
13482,패디,0.028571428571428525
13483,패딩,-0.1925465838509317
13484,패밀리,0.6470588235294117
13485,패브릭,-0.07692307692307687
13486,패션,0.12068965517241376
13487,패스,-0.032258064516129004
13488,패여,-0.5833333333333333
13489,패이,-0.8888888888888888
13490,패인,-0.6470588235294117
13491,패치,-0.6231884057971016
13492,패키지,0.2526315789473684
13493,패킹,0.18285714285714283
13494,패턴,-0.11731843575418993
13495,패트,-0.11111111111111116
13496,패티,0.0
13497,팩,-0.011104127383197104
13498,팬,-0.2741312741312741
13499,팬더,-0.7272727272727273
13500,팬시,-0.02380952380952378
13501,팬츠,-0.224400871459695
13502,팬티,-0.10065359477124186
13503,팬티스타킹,0.04347826086956519
13504,팸,0.020408163265306145
13505,팽,-0.14285714285714285
13506,퍼,0.02818791946308724
13507,퍼래,-0.47826086956521735
13508,퍼런,-0.7916666666666667
13509,퍼렇,-0.9375
13510,퍼먹,-0.5384615384615385
13511,퍼서,0.0
13512,퍼석,-0.7167381974248928
13513,퍼석거리,-0.7222222222222223
13514,퍼석퍼석,-0.9252336448598131
13515,퍼센트,-0.34117647058823525
13516,퍼스,-0.019607843137254888
13517,퍼스트,0.2592592592592593
13518,퍼시픽,-0.1555555555555555
13519,퍼져,-0.37662337662337664
13520,퍼져서,-0.06060606060606055
13521,퍼져요,-0.3125
13522,퍼졌,-0.4545454545454546
13523,퍼즐,0.48616600790513836
13524,퍼지,0.07185628742514966
13525,퍼진,-0.19999999999999996
13526,퍼짐,-0.6734693877551021
13527,퍼집니다,-0.09090909090909088
13528,퍼펙트,0.6923076923076923
13529,퍼퓸,0.28455284552845533
13530,퍼프,-0.08943089430894308
13531,퍼프소매,0.14285714285714285
13532,퍼플,0.3223140495867769
13533,퍼피,-0.14285714285714285
13534,퍽,-0.47368421052631576
13535,퍽퍽,-0.16071428571428575
13536,펀,0.04761904761904767
13537,펀치,-0.3846153846153846
13538,펀칭,-0.4285714285714286
13539,펄,0.07096774193548389
13540,펄이,0.11864406779661013
13541,펄펄,-0.6470588235294117
13542,펄프,0.7619047619047619
13543,펌,-0.029411764705882304
13544,펌프,-0.2790294627383016
13545,펌프스,0.125
13546,펌핑,-0.2790697674418605
13547,펑,-0.6521739130434783
13548,펑펑,0.2173913043478261
13549,페너,-0.09090909090909088
13550,페달,-0.37931034482758624
13551,페디,0.6666666666666667
13552,페라,0.5384615384615385
13553,페라리,0.22222222222222227
13554,페루,-0.14285714285714285
13555,페북,-0.8181818181818181
13556,페브리즈,-0.4666666666666666
13557,페어,0.3469387755102041
13558,페어링,-0.13043478260869562
13559,페이,-0.7021276595744681
13560,페이스,0.0
13561,페이지,-0.6190476190476191
13562,페이크,0.18367346938775508
13563,페이트,-0.4545454545454546
13564,페이퍼,0.3846153846153846
13565,페인트,-0.5918367346938775
13566,페인트칠,-0.7837837837837838
13567,페인팅,-0.5862068965517242
13568,페트,0.19999999999999996
13569,페트병,0.4545454545454546
13570,페퍼,-0.625
13571,페퍼민트,-0.04761904761904767
13572,펙,0.7837837837837838
13573,펜,-0.14285714285714285
13574,펜션,0.30434782608695654
13575,펜슬,-0.6521739130434783
13576,펫,0.5869565217391304
13577,펭,0.43999999999999995
13578,펭귄,-0.22580645161290325
13579,펴,-0.3635220125786163
13580,펴도,-0.5384615384615385
13581,펴져,-0.3548387096774193
13582,펴졌,-0.07692307692307687
13583,펴지,-0.47863247863247865
13584,펴질,-0.6923076923076923
13585,편,0.19634570765661258
13586,편견,0.5454545454545454
13587,편리,0.7386172006745362
13588,편백,-0.46341463414634143
13589,편식,0.8333333333333333
13590,편안,0.7667386609071274
13591,편안히,0.7391304347826086
13592,편육,0.0
13593,편의,-0.14814814814814814
13594,편의점,-0.43999999999999995
13595,편지,0.5061728395061729
13596,편차,-0.625
13597,편하,0.6286904867452789
13598,편한,0.2200509770603229
13599,편한데,-0.13253012048192775
13600,편한지,0.2727272727272727
13601,편할,0.3209109730848861
13602,편함,0.4615384615384615
13603,편합니다,0.7912254160363086
13604,편해,0.56
13605,편해서,0.7182817182817183
13606,편해야,-0.7
13607,편해요,0.8213009292351681
13608,편해졌,0.875
13609,편했,0.3846153846153846
13610,편히,0.48148148148148145
13611,펼,-0.023255813953488413
13612,펼쳐,-0.19999999999999996
13613,펼쳐서,-0.28571428571428575
13614,펼쳐지,0.09090909090909088
13615,펼쳤,-0.46341463414634143
13616,펼치,-0.6285714285714286
13617,폄,0.19999999999999996
13618,폈,-0.5886524822695036
13619,평,-0.24351676154332697
13620,평가,-0.17579250720461093
13621,평과,-0.4285714285714286
13622,평균,-0.3658536585365854
13623,평대,0.75
13624,평면,-0.625
13625,평보,-0.4285714285714286
13626,평상복,0.625
13627,평상시,0.1891891891891892
13628,평생,-0.07575757575757575
13629,평소,0.11625514403292181
13630,평수,0.14285714285714285
13631,평이,-0.08571428571428569
13632,평일,-0.20512820512820512
13633,평점,-0.8058252427184467
13634,평타,0.19999999999999996
13635,평하,-0.06666666666666665
13636,평행,-0.7
13637,평행봉,0.5833333333333333
13638,평형,-0.19999999999999996
13639,폐,-0.5714285714285714
13640,폐기,-0.9195979899497488
13641,포,0.2080808080808081
13642,포개,-0.5789473684210527
13643,포그,-0.19999999999999996
13644,포근포근,0.4545454545454546
13645,포기,-0.7689969604863223
13646,포니,-0.05882352941176472
13647,포대,-0.7678571428571428
13648,포도,0.5784753363228698
13649,포르테,0.4666666666666666
13650,포리,-0.8571428571428572
13651,포만감,0.8596491228070176
13652,포스,0.30434782608695654
13653,포스트잇,-0.6666666666666667
13654,포슬포슬,0.38888888888888884
13655,포실포실,0.75
13656,포인트,0.3096085409252669
13657,포장,-0.09433057653122373
13658,포장비,-0.6363636363636365
13659,포장재,-0.375
13660,포장지,-0.4883720930232558
13661,포즈,-0.29411764705882354
13662,포켓,-0.14705882352941174
13663,포코,0.5975103734439835
13664,포크,-0.5438596491228069
13665,포터,-0.25
13666,포토,0.05882352941176472
13667,포토샵,-0.8064516129032258
13668,포트,-0.03750000000000003
13669,포함,-0.32014833127317677
13670,폭,-0.3172413793103448
13671,폭리,-0.8461538461538463
13672,폭발,-0.3559322033898305
13673,폭삭,-0.8333333333333333
13674,폭설,-0.1578947368421053
13675,폭신,0.5944700460829493
13676,폭신폭신,0.880794701986755
13677,폭염,-0.1578947368421053
13678,폭우,-0.411764705882353
13679,폭주,-0.4545454545454546
13680,폭죽,0.23076923076923078
13681,폭탄,0.07936507936507936
13682,폭풍,0.5471698113207548
13683,폰,-0.3088235294117647
13684,폰트,-0.24137931034482762
13685,폴,-0.43529411764705883
13686,폴라,-0.22807017543859653
13687,폴로,-0.23076923076923078
13688,폴리,-0.3142857142857143
13689,폴리스,0.6666666666666667
13690,폴리에스터,-0.6666666666666667
13691,폴리에스테르,-0.47368421052631576
13692,폴리우레탄,-0.7777777777777777
13693,폴폴,-0.2173913043478261
13694,폼,-0.027108433734939708
13695,퐁,0.48314606741573035
13696,퐁당,0.07692307692307687
13697,퐁퐁,0.0
13698,푄,0.5
13699,표,-0.31884057971014496
13700,표고버섯,0.19999999999999996
13701,표기,-0.6758321273516643
13702,표나,-0.8181818181818181
13703,표대,-0.5384615384615385
13704,표랑,-0.7391304347826086
13705,표면,-0.6043956043956045
13706,표백제,-0.09090909090909088
13707,표시,-0.6106604866743917
13708,표정,-0.5333333333333334
13709,표준,-0.11538461538461542
13710,표지,-0.4761904761904762
13711,표한,-0.6923076923076923
13712,표현,-0.3737373737373737
13713,푸,-0.052419354838709686
13714,푸대,-0.8235294117647058
13715,푸드,0.2345679012345679
13716,푸들,-0.09090909090909088
13717,푸딩,0.375
13718,푸르,-0.411764705882353
13719,푸르딩딩,-0.9047619047619047
13720,푸른,-0.3333333333333333
13721,푸른색,-0.19999999999999996
13722,푸릇푸릇,-0.3333333333333333
13723,푸석,-0.742296918767507
13724,푸석거려서,-0.7142857142857142
13725,푸석거리,-0.8240000000000001
13726,푸석푸석,-0.8401826484018264
13727,푸쉬,-0.29032258064516125
13728,푸시,-0.8571428571428572
13729,푸켓,-0.6923076923076923
13730,푹,-0.36741214057507987
13731,푹신,0.4219474497681608
13732,푹신푹신,0.7403846153846154
13733,푹푹,-0.5483870967741935
13734,푼,-0.6025641025641026
13735,푼돈,-0.8181818181818181
13736,풀,-0.2623985572587917
13737,풀렀,-0.3846153846153846
13738,풀려,-0.8020477815699658
13739,풀려서,-0.7153284671532847
13740,풀려요,-0.8823529411764706
13741,풀렸,-0.4953271028037383
13742,풀리,-0.39809523809523806
13743,풀린,-0.6619718309859155
13744,풀릴,-0.518987341772152
13745,풀릴까,-0.8333333333333333
13746,풀림,-0.3481481481481481
13747,풀립니다,-0.6799999999999999
13748,풀색,-0.16666666666666669
13749,풀어놓,-0.6363636363636365
13750,풀어져,-0.7575757575757576
13751,풀어져서,-0.7857142857142858
13752,풀풀,-0.631578947368421
13753,품,-0.1077981651376147
13754,품격,0.8461538461538463
13755,품명,-0.4153846153846154
13756,품목,-0.16923076923076924
13757,품인,-0.5
13758,품절,-0.15462525320729242
13759,품종,-0.37931034482758624
13760,품주,0.0
13761,품질,0.26990108337258595
13762,품평,-0.30334928229665076
13763,풋,0.21052631578947367
13764,풋내,-0.7073170731707317
13765,풋사과,-0.7777777777777777
13766,풍,-0.11627906976744184
13767,풍겨,0.2727272727272727
13768,풍구,-0.52
13769,풍기,-0.16666666666666669
13770,풍덩,-0.3333333333333333
13771,풍미,-0.19999999999999996
13772,풍선,-0.303030303030303
13773,풍선껌,0.4666666666666666
13774,풍속,-0.19999999999999996
13775,풍평,0.11111111111111116
13776,풍향,-0.5
13777,퓨,0.244131455399061
13778,퓨레,-0.7647058823529411
13779,퓨어,0.0
13780,퓨저,0.15454545454545454
13781,퓨즈,-0.2727272727272727
13782,프,-0.06297229219143574
13783,프라,0.18518518518518517
13784,프라다,0.29411764705882354
13785,프라모델,0.4285714285714286
13786,프라스,-0.5217391304347827
13787,프라이,0.3442622950819672
13788,프라이머,-0.4285714285714286
13789,프라이어,0.7099697885196374
13790,프라이팬,0.4042553191489362
13791,프랑크,0.9199999999999999
13792,프래,-0.3333333333333333
13793,프랜,0.6521739130434783
13794,프레,0.0
13795,프레쉬,0.3707865168539326
13796,프레스,-0.22222222222222227
13797,프레시,0.375
13798,프레싱,0.39999999999999997
13799,프레임,-0.4236311239193084
13800,프렌드,0.7777777777777777
13801,프렌즈,0.028571428571428525
13802,프렌치,0.2558139534883721
13803,프렘,0.894736842105263
13804,프로,-0.07262569832402233
13805,프로그램,-0.24
13806,프로모션,0.48148148148148145
13807,프로젝트,0.28571428571428575
13808,프로펠러,-0.8095238095238095
13809,프롬,0.2432432432432432
13810,프룻,0.3333333333333333
13811,프리,-0.4176904176904177
13812,프리미엄,0.2895204262877442
13813,프리바,0.6923076923076923
13814,프린터,-0.2631578947368421
13815,프린트,-0.3515625
13816,프린팅,-0.2893401015228427
13817,프릴,0.015625
13818,픈,-0.234375
13819,플,-0.06650544135429265
13820,플라밍고,0.0
13821,플라스틱,-0.5593908629441624
13822,플라워,0.3142857142857143
13823,플랙스,0.6000000000000001
13824,플랫,0.06122448979591838
13825,플러그,-0.5862068965517242
13826,플러스,0.05714285714285716
13827,플레어,0.2727272727272727
13828,플레이,0.39999999999999997
13829,플레이어,0.4545454545454546
13830,플레인,-0.6307692307692307
13831,플렉스,0.9363057324840764
13832,플로,0.0
13833,플로리다,-0.09090909090909088
13834,플리츠,-0.6521739130434783
13835,피,-0.3255813953488372
13836,피곤,0.2641509433962264
13837,피그,0.0
13838,피나,-0.7419354838709677
13839,피다,0.3333333333333333
13840,피도,0.6000000000000001
13841,피드백,-0.44999999999999996
13842,피디,-0.3846153846153846
13843,피로,0.7118644067796611
13844,피로감,0.4705882352941177
13845,피바,0.6363636363636365
13846,피복,-0.6956521739130435
13847,피봤,-0.894736842105263
13848,피부,0.17500913408841795
13849,피부과,-0.3333333333333333
13850,피부병,-0.4666666666666666
13851,피부색,0.2631578947368421
13852,피부염,0.040000000000000036
13853,피스,-0.440251572327044
13854,피아,-0.09433962264150941
13855,피아노,-0.3333333333333333
13856,피어싱,-0.7297297297297298
13857,피우,0.06666666666666665
13858,피워,0.641025641025641
13859,피웠,-0.4666666666666666
13860,피자,0.4915254237288136
13861,피존,0.23428571428571426
13862,피죤,0.40769230769230774
13863,피지,-0.33928571428571425
13864,피치,-0.03867403314917128
13865,피크닉,0.75
13866,피클,0.4666666666666666
13867,피톤치드,0.17241379310344823
13868,피트,0.6784313725490196
13869,피팅,-0.5466666666666666
13870,피하,-0.509433962264151
13871,피해,-0.7316017316017316
13872,피해야,-0.4666666666666666
13873,피혁,-0.7142857142857142
13874,픽,0.09803921568627455
13875,픽서,0.5384615384615385
13876,픽업,-0.7333333333333334
13877,핀,-0.6254295532646048
13878,핀셋,-0.8518518518518519
13879,핀턱,-0.18518518518518517
13880,필,0.49746192893401014
13881,필기,-0.30434782608695654
13882,필드,0.7142857142857142
13883,필라,0.6000000000000001
13884,필라테스,0.40540540540540543
13885,필름,-0.3668208856576338
13886,필리핀,-0.4444444444444444
13887,필림,-0.7647058823529411
13888,필립스,0.0
13889,필링,0.5604395604395604
13890,필수,0.5110410094637223
13891,필수품,0.9577464788732395
13892,필요,0.2815649081209248
13893,필요시,0.7894736842105263
13894,필터,0.09293680297397766
13895,필히,-0.3023255813953489
13896,핌,-0.6666666666666667
13897,핏,-0.05620946432860913
13898,핏기,0.23076923076923078
13899,핏물,-0.7233201581027668
13900,핑,0.2618025751072961
13901,핑갈,0.3333333333333333
13902,핑거,0.5789473684210527
13903,핑계,-0.9166666666666667
13904,핑기,-0.25
13905,핑시,0.5
13906,핑장,-0.3333333333333333
13907,핑크,0.06415674222051476
13908,하,-0.23489433013685873
13909,하객,0.0
13910,하거,-0.5
13911,하공,0.21428571428571425
13912,하규,0.23076923076923078
13913,하급,-0.8620689655172413
13914,하기스,0.3469387755102041
13915,하긴,-0.4444444444444444
13916,하나,-0.2646614189647083
13917,하나같이,-0.6000000000000001
13918,하나하나,-0.06719367588932806
13919,하난,-0.3709677419354838
13920,하네,0.4285714285714286
13921,하느님,0.625
13922,하늘,0.12727272727272726
13923,하늘거리,0.16666666666666669
13924,하늘색,-0.08333333333333331
13925,하늘하늘,0.5632183908045978
13926,하다못해,-0.8333333333333333
13927,하단,-0.6653386454183268
13928,하도,-0.36516853932584264
13929,하두,-0.1538461538461538
13930,하드,-0.03355704697986578
13931,하락,-0.8823529411764706
13932,하려,0.0
13933,하로,-0.368421052631579
13934,하루,0.008949771689497732
13935,하루빨리,-0.19999999999999996
13936,하루하루,0.3076923076923077
13937,하룻밤,0.2631578947368421
13938,하리,0.23809523809523814
13939,하리보,0.47368421052631576
13940,하림,0.3584905660377358
13941,하마,-0.5
13942,하마터면,-0.7241379310344827
13943,하모니,0.48148148148148145
13944,하물며,-0.8571428571428572
13945,하부,-0.32075471698113206
13946,하비,0.24285714285714288
13947,하사,0.8095238095238095
13948,하삼,0.0
13949,하세,0.3333333333333333
13950,하세오,0.375
13951,하세용,0.4545454545454546
13952,하소연,-0.8666666666666667
13953,하수구,-0.17647058823529416
13954,하시,0.6842105263157894
13955,하심,-0.028571428571428525
13956,하아,-0.875
13957,하얀,-0.4609375
13958,하얀색,-0.23232323232323232
13959,하양,-0.22222222222222227
13960,하얗,-0.5902777777777777
13961,하얘지,-0.05882352941176472
13962,하여간,-0.5932203389830508
13963,하여튼,-0.1875
13964,하염없이,-0.8333333333333333
13965,하우스,-0.0971428571428572
13966,하원,0.16666666666666669
13967,하위,-0.6666666666666667
13968,하의,-0.14155251141552516
13969,하이,-0.07509881422924902
13970,하이라이트,-0.7142857142857142
13971,하이브리드,0.625
13972,하이튼,-0.4545454545454546
13973,하이패스,0.25
13974,하이힐,0.050000000000000044
13975,하임,0.3636363636363636
13976,하자,-0.73109243697479
13977,하중,-0.5625
13978,하지,-0.6923076923076923
13979,하지만,-0.00802854594112401
13980,하체,0.050420168067226934
13981,하체비만,0.3076923076923077
13982,하트,-0.1940298507462686
13983,하튼,0.22222222222222227
13984,하판,-0.52
13985,하품,-0.9183673469387754
13986,하프,-0.5714285714285714
13987,하필,-0.7083333333333333
13988,하하,-0.17073170731707316
13989,하하하,0.11564625850340132
13990,하하하하,0.16666666666666669
13991,하하하하하,0.0
13992,하하하하하하,0.29411764705882354
13993,하핫,-0.4545454545454546
13994,학,0.11764705882352944
13995,학교,0.2727272727272727
13996,학기,0.8490566037735849
13997,학년,0.5133333333333334
13998,학생,0.2567567567567568
13999,학생용,-0.28571428571428575
14000,학습,0.7358490566037736
14001,학원,0.24444444444444446
14002,한,-0.2918844390290827
14003,한가,-0.03448275862068967
14004,한가득,-0.3707865168539326
14005,한강,-0.2727272727272727
14006,한건,-0.5833333333333333
14007,한건데,-0.8117647058823529
14008,한걸,-0.6842105263157894
14009,한게,-0.3898305084745763
14010,한결,0.680672268907563
14011,한결같이,0.1538461538461538
14012,한계,-0.489795918367347
14013,한국,-0.1869158878504673
14014,한국어,0.09090909090909088
14015,한국인,-0.4166666666666667
14016,한글,-0.14285714285714285
14017,한기,0.28571428571428575
14018,한꺼번에,0.1875
14019,한껏,-0.3333333333333333
14020,한눈,-0.3513513513513513
14021,한다,-0.3259052924791086
14022,한다고,-0.562043795620438
14023,한다길래,0.7142857142857142
14024,한다는,-0.3333333333333333
14025,한다니,-0.75
14026,한다면,-0.30000000000000004
14027,한단,-0.12195121951219517
14028,한달전,-0.49090909090909096
14029,한답니다,0.5555555555555556
14030,한대,0.08000000000000002
14031,한대서,0.07692307692307687
14032,한덩,-0.4444444444444444
14033,한데,-0.0046694519537970325
14034,한데요,-0.00934579439252331
14035,한도,-0.2727272727272727
14036,한동안,0.7734806629834254
14037,한두,-0.6044399596367305
14038,한들,-0.8461538461538463
14039,한듯,-0.125
14040,한라,-0.09090909090909088
14041,한마디,-0.7694369973190349
14042,한몫,0.7333333333333334
14043,한방,0.5445544554455446
14044,한번,-0.40662251655629134
14045,한복,-0.8333333333333333
14046,한상,0.0
14047,한색,-0.06666666666666665
14048,한샘,0.060240963855421714
14049,한숨,-0.9130434782608696
14050,한약,-0.1891891891891892
14051,한양,0.6666666666666667
14052,한없이,-0.7777777777777777
14053,한올,-0.6842105263157894
14054,한우,-0.15183246073298434
14055,한입,-0.28915662650602414
14056,한자,0.10526315789473689
14057,한잔,0.6533333333333333
14058,한정,0.22448979591836737
14059,한정판,-0.04761904761904767
14060,한지,-0.46511627906976744
14061,한진,-0.7345132743362832
14062,한쪽,-0.8059467918622849
14063,한참,-0.3595854922279793
14064,한창,0.5
14065,한철,-0.32758620689655177
14066,한철용,-0.696969696969697
14067,한층,0.6551724137931034
14068,한태,-0.39999999999999997
14069,한통,-0.95
14070,한파,0.31034482758620685
14071,한판,-0.040000000000000036
14072,한편,0.0
14073,한포,0.8208955223880596
14074,한해,-0.6363636363636365
14075,한향,0.19047619047619047
14076,할,-0.37336674422767135
14077,할걸,-0.3333333333333333
14078,할게,0.6923076923076923
14079,할게요,0.5130434782608695
14080,할까,-0.10919540229885061
14081,할까봐,0.0
14082,할까봐요,-0.180327868852459
14083,할까요,-0.5454545454545454
14084,할꺼,-0.29118773946360155
14085,할껄,-0.3222591362126246
14086,할께요,0.6695652173913043
14087,할라,-0.06666666666666665
14088,할라고,-0.125
14089,할랍니다,-0.8526315789473684
14090,할래,-0.8666666666666667
14091,할래요,-0.8823529411764706
14092,할려,-0.6470588235294117
14093,할려고,-0.18367346938775508
14094,할려구,0.09090909090909088
14095,할려구요,-0.18644067796610164
14096,할려다,-0.9199999999999999
14097,할려다가,-0.975609756097561
14098,할려면,-0.6666666666666667
14099,할로윈,0.22222222222222227
14100,할리갈리,0.8571428571428572
14101,할매,-0.5714285714285714
14102,할머니,-0.247588424437299
14103,할머님,0.0
14104,할수록,-0.52
14105,할아버지,-0.12280701754385964
14106,할인,0.39970717423133234
14107,할인율,0.4545454545454546
14108,할지,-0.7081545064377683
14109,할텐데,-0.1558441558441559
14110,핥,-0.8571428571428572
14111,함,-0.6302003081664098
14112,함께,0.3560500695410292
14113,함당,0.6363636363636365
14114,함량,0.30316742081447967
14115,함박,0.18181818181818182
14116,함부로,-0.6666666666666667
14117,함유,0.21839080459770116
14118,함유량,0.04347826086956519
14119,함정,-0.06060606060606055
14120,합,0.689466484268126
14121,합격,0.5813953488372092
14122,합니까,-0.8930041152263375
14123,합니다,-0.11775043936731105
14124,합니다만,-0.44378698224852076
14125,합리,0.6486486486486487
14126,합산,-0.8181818181818181
14127,합성,-0.14285714285714285
14128,합시다,-0.8701298701298701
14129,합쳐,-0.47368421052631576
14130,합쳐서,-0.34883720930232553
14131,합치,-0.3333333333333333
14132,합친,-0.09090909090909088
14133,합토,0.75
14134,합판,-0.7083333333333333
14135,합포,-0.3636363636363636
14136,핫,0.36178107606679033
14137,핫도그,0.16666666666666669
14138,핫바,-0.06666666666666665
14139,항,-0.08163265306122452
14140,항공,-0.7894736842105263
14141,항균,0.7021276595744681
14142,항도,0.8571428571428572
14143,항목,-0.2631578947368421
14144,항문,-0.5
14145,항상,0.7498131074009469
14146,항생제,0.16666666666666669
14147,항시,0.19999999999999996
14148,항아리,-0.6799999999999999
14149,항의,-0.8703703703703705
14150,항정살,-0.240506329113924
14151,해,-0.10677382319173367
14152,해감,-0.8
14153,해결,-0.11060948081264105
14154,해고,-0.5
14155,해골,0.5
14156,해놨,-0.5961538461538463
14157,해당,-0.3282442748091603
14158,해도,-0.45715896279594137
14159,해동,-0.099273607748184
14160,해두,0.10204081632653056
14161,해둔,-0.411764705882353
14162,해라,-0.7666666666666666
14163,해롭,-0.4666666666666666
14164,해마다,0.6666666666666667
14165,해맑,0.625
14166,해먹,0.47368421052631576
14167,해면,-0.6470588235294117
14168,해물,0.4545454545454546
14169,해바라기,0.03448275862068967
14170,해방,0.8666666666666667
14171,해변,-0.14285714285714285
14172,해복,0.76
14173,해봄,0.13043478260869562
14174,해봐도,-0.8666666666666667
14175,해사,0.22222222222222227
14176,해산물,-0.7391304347826086
14177,해상도,-0.5862068965517242
14178,해서,-0.15899122807017546
14179,해서요,0.09090909090909088
14180,해서인지,-0.3125
14181,해소,0.5555555555555556
14182,해수욕장,0.4444444444444444
14183,해야,-0.44753261486103235
14184,해야죠,-0.3968253968253968
14185,해야지,-0.5754716981132075
14186,해야할까,-0.6666666666666667
14187,해야함,-0.7435897435897436
14188,해얄,-0.5
14189,해염,0.8666666666666667
14190,해영,0.6571428571428573
14191,해오,-0.08333333333333331
14192,해외,-0.4178403755868545
14193,해외여행,0.12676056338028174
14194,해요,0.0484391819160388
14195,해용,0.7832512315270936
14196,해장국,-0.19999999999999996
14197,해져서,0.07692307692307687
14198,해졌,-0.8666666666666667
14199,해준다,-0.8
14200,해준다고,-0.5384615384615385
14201,해줌,-0.8688524590163935
14202,해줍니다,0.16666666666666669
14203,해줘도,-0.411764705882353
14204,해줘서,0.588235294117647
14205,해줘야,-0.5294117647058822
14206,해진,-0.6666666666666667
14207,해질,-0.5714285714285714
14208,해체,-0.5
14209,해충,-0.3333333333333333
14210,해치웠,0.7333333333333334
14211,해피,0.6319999999999999
14212,해피콜,0.06666666666666665
14213,핵,-0.2868217054263566
14214,핸드,0.34920634920634924
14215,핸드크림,0.029411764705882304
14216,핸드폰,-0.2894736842105263
14217,핸들,-0.7087378640776698
14218,핸들링,0.6000000000000001
14219,핸디,0.04761904761904767
14220,핸즈,0.0
14221,햄,-0.2884615384615385
14222,햄버거,0.125
14223,햄스터,-0.75
14224,햇,-0.25791855203619907
14225,햇감자,-0.23333333333333334
14226,햇밤,-0.8999999999999999
14227,햇볕,-0.43283582089552236
14228,햇빛,-0.3846153846153846
14229,햇사과,-0.41832669322709165
14230,햇살,-0.4545454545454546
14231,했,-0.2928859295601893
14232,했는데도,-0.688622754491018
14233,했어도,-0.24528301886792447
14234,했었,0.06183368869936029
14235,했으나,-0.5680473372781065
14236,했으니,-0.4285714285714286
14237,행,-0.3980582524271845
14238,행거,0.0
14239,행구,-0.5294117647058822
14240,행동,-0.7313432835820894
14241,행복,0.7586206896551724
14242,행사,0.6585747846515271
14243,행사시,0.6666666666666667
14244,행여,-0.2727272727272727
14245,행운,0.4920634920634921
14246,행위,-0.8518518518518519
14247,행이,-0.3846153846153846
14248,행주,-0.8285714285714285
14249,햐,0.09473684210526317
14250,향,0.2854700854700855
14251,향기,0.5585632483081728
14252,향도,0.4082599864590386
14253,향료,0.06666666666666665
14254,향상,0.411764705882353
14255,향수,-0.17543859649122812
14256,향신료,-0.5319148936170213
14257,향이,0.3592233009708738
14258,향인,-0.17647058823529416
14259,향임,0.09090909090909088
14260,향조,0.5714285714285714
14261,향지,0.0
14262,향초,0.3941908713692946
14263,향하,-0.5652173913043479
14264,향후,-0.125
14265,헀,0.0625
14266,허,0.07602339181286549
14267,허걱,-0.9024390243902438
14268,허공,-0.6666666666666667
14269,허나,-0.23711340206185572
14270,허니,0.2727272727272727
14271,허니문,0.14285714285714285
14272,허닭,0.5892857142857142
14273,허리,-0.20111188325225848
14274,허리길이,-0.6666666666666667
14275,허리끈,-0.19148936170212766
14276,허리둘레,-0.11627906976744184
14277,허리띠,-0.4516129032258065
14278,허리선,-0.5111111111111111
14279,허리춤,-0.22222222222222227
14280,허리통,-0.3846153846153846
